Home Type,Posted,URL,Home Status,Home Price,Home City,Home Address,Home Zipcode,Lat,Lon,Num Beds,Num Baths,Square Feet,Brokered by
single_family,2024-05-25T01:56:27.000000Z,https://www.realtor.com/realestateandhomes-detail/687-Myrtle-Ave_Fontana_WI_53125_M79168-17455,for_sale,899000,Fontana,687 Myrtle Ave,53125,42.54401,-88.568331,4,3,2292,Compass RE WI - Lake Geneva
mobile,2024-11-21T02:55:05.000000Z,https://www.realtor.com/realestateandhomes-detail/11709-County-Road-VV_Cassville_WI_53806_M79752-09885,for_sale,244900,Cassville,11709 County Road VV,53806,42.720177,-90.998417,4,2,2576,RE/MAX Preferred
single_family,2024-12-10T17:24:31.000000Z,https://www.realtor.com/realestateandhomes-detail/5253-Ridge-Oak-Dr_Madison_WI_53704_M84406-01222,for_sale,424900,Madison,5253 Ridge Oak Dr,53704,43.118516,-89.290939,4,2.5,1790,Gold Star Real Estate Llc
single_family,2024-07-11T16:06:55.000000Z,https://www.realtor.com/realestateandhomes-detail/301-W-Butternut-St_Abbotsford_WI_54405_M80482-61129,for_sale,215000,Abbotsford,301 W Butternut St,54405,44.94638,-90.326972,2,1.5,1569,"CENTURY 21 Gold Key Realty, Inc."
multi_family,2024-02-19T20:27:02.000000Z,https://www.realtor.com/realestateandhomes-detail/834-Jenifer-St_Madison_WI_53703_M80123-00992,for_sale,519000,Madison,834 Jenifer St,53703,43.07856,-89.369769,4,2,1986,"Altus Commercial Real Estate, Inc."
condos,2024-11-29T16:08:33.000000Z,https://www.realtor.com/realestateandhomes-detail/107-Williamsburg-Way-Ct_Fitchburg_WI_53719_M85366-18069,for_sale,239000,Fitchburg,107 Williamsburg Way Ct Unit 107,53719,43.025289,-89.469182,3,1.5,1490,Deburgo Realty Inc
land,2024-07-31T14:06:33.000000Z,https://www.realtor.com/realestateandhomes-detail/County-Rd-S_Little-Suamico_WI_54141_M91561-54386,for_sale,167000,Little Suamico,County Rd S,54141,44.7214,-88.0219,,,,Green Bay
single_family,2024-07-28T19:02:22.000000Z,https://www.realtor.com/realestateandhomes-detail/1076-Ridgeway-Dr-Lot-10_Pewaukee_WI_53072_M94336-87914,for_sale,498900,Pewaukee,1076 Ridgeway Dr Lot 10,53072,43.074129,-88.244438,4,2.5,1704,"Bielinski Homes, Inc."
single_family,2024-12-04T15:17:47.000000Z,https://www.realtor.com/realestateandhomes-detail/N9538-Westview-Rd_Phillips_WI_54555_M88801-64660,for_sale,364900,Phillips,N9538 Westview Rd,54555,45.718452,-90.383162,4,1.5,2448,NORTHWOODS REALTY
single_family,2024-12-07T21:36:37.000000Z,https://www.realtor.com/realestateandhomes-detail/335-Delafield-St_Waukesha_WI_53188_M79865-35493,for_sale,274900,Waukesha,335 Delafield St,53188,43.016525,-88.235763,3,1,1236,"Ulrich Realty, Llc"
single_family,2024-11-08T08:20:51.000000Z,https://www.realtor.com/realestateandhomes-detail/3012-S-106th-St_West-Allis_WI_53227_M79385-86117,for_sale,349900,West Allis,3012 S 106th St,53227,42.988781,-88.043958,3,1.5,2229,The Wisconsin Real Estate Group
single_family,2024-11-07T15:14:47.000000Z,https://www.realtor.com/realestateandhomes-detail/203-N-Roger-St_Kimberly_WI_54136_M78141-04570,for_sale,269900,Kimberly,203 N Roger St,54136,44.269533,-88.351943,3,1.5,2015,"Foxcityhomes.Com, Llc"
single_family,2024-12-09T03:14:50.000000Z,https://www.realtor.com/realestateandhomes-detail/403-Moore-St_Beloit_WI_53511_M73575-22243,for_sale,164900,Beloit,403 Moore St,53511,42.49915,-89.05367,3,2,1344,RE/MAX IGNITE
multi_family,2024-11-22T15:03:48.000000Z,https://www.realtor.com/realestateandhomes-detail/533-High-Ave_Oshkosh_WI_54901_M95383-99791,for_sale,350000,Oshkosh,533 High Ave,54901,44.021065,-88.546162,,,3568,Berkshire Hathaway HS Water City Realty
single_family,2024-11-26T05:36:37.000000Z,https://www.realtor.com/realestateandhomes-detail/720-Rice-Ave_Bayfield_WI_54814_M96239-16449,for_sale,545000,Bayfield,720 Rice Ave,54814,46.813332,-90.824387,2,2,3126,Coldwell Banker Realty
condos,2024-10-05T19:18:34.000000Z,https://www.realtor.com/realestateandhomes-detail/415-6th-St_La-Crosse_WI_54601_M73728-10387,for_sale,375000,La Crosse,415 6th St,54601,43.81525,-91.24767,3,2,1618,"La Crosse by Owner, LLC"
single_family,2024-11-08T16:07:29.000000Z,https://www.realtor.com/realestateandhomes-detail/4907-State-Road-31_Caledonia_WI_53405_M71957-36264,for_sale,399900,Caledonia,4907 Highway 31,53405,42.784636,-87.8335,3,2,2274,Beacon Realty Of Racine
single_family,2024-11-01T16:14:45.000000Z,https://www.realtor.com/realestateandhomes-detail/1225-S-Kensington-Dr_Appleton_WI_54915_M94398-04471,for_sale,384900,Appleton,1225 S Kensington Dr,54915,44.251076,-88.360695,3,2,1530,"Acre Realty, Ltd."
single_family,2024-03-22T14:07:38.000000Z,https://www.realtor.com/realestateandhomes-detail/1577-Muirfield-Ct-5-12_Lake-Geneva_WI_53147_M87573-46416,for_sale,1995000,Geneva,1577 Muirfield Ct Unit 5-12,53147,42.605892,-88.530903,5,4.5,5854,Compass RE WI - Lake Geneva
single_family,2024-09-06T14:02:39.000000Z,https://www.realtor.com/realestateandhomes-detail/6425-40th-Ave_Kenosha_WI_53142_M83923-65459,for_sale,299000,Kenosha,6425 40th Ave,53142,42.575885,-87.856112,3,2,1744,RE MAX Elite
condos,2024-08-22T17:56:16.000000Z,https://www.realtor.com/realestateandhomes-detail/3807-Sunnyside-Dr-W_La-Crosse_WI_54601_M95610-12429,for_sale,260000,La Crosse,3807 Sunnyside Dr W,54601,43.748245,-91.202667,2,2,1250,CENTURY 21 Affiliated
single_family,2024-11-22T16:05:23.000000Z,https://www.realtor.com/realestateandhomes-detail/235-S-3rd-St_Winneconne_WI_54986_M81538-36830,for_sale,259900,Winneconne,235 S 3rd St,54986,44.1082,-88.714677,4,2,1846,"Beiser Realty, Llc"
single_family,2024-11-22T18:09:07.000000Z,https://www.realtor.com/realestateandhomes-detail/339-State-St_Marinette_WI_54143_M80570-19482,for_sale,339000,Marinette,339 State St,54143,45.100752,-87.639214,3,2.5,3513,NextHome Star Realty
condos,2024-11-27T14:32:42.000000Z,https://www.realtor.com/realestateandhomes-detail/E5745-816th-Ave_Colfax_WI_54730_M89945-07944,for_sale,359000,Tainter Township,E5745 816th Ave,54730,44.974942,-91.873724,4,3,2908,RE/MAX Affiliates
single_family,2024-11-11T16:12:55.000000Z,https://www.realtor.com/realestateandhomes-detail/W3785-Lakeview-Park-Dr_Lake-Geneva_WI_53147_M88510-93986,for_sale,449000,Lynn,W3785 Lakeview Park Dr,53147,42.550381,-88.487012,5,2.5,2500,Berkshire Hathaway Starck Real Estate
single_family,2024-09-03T15:44:57.000000Z,https://www.realtor.com/realestateandhomes-detail/N735-Petit-Ct_Fremont_WI_54940_M87506-61841,for_sale,640000,Fremont,N735 Petit Ct,54940,44.266306,-88.746905,4,3,2938,"Empower Real Estate, Inc."
single_family,2024-10-10T01:49:07.000000Z,https://www.realtor.com/realestateandhomes-detail/131-McKinley-St_Two-Rivers_WI_54241_M85506-79741,for_sale,249000,Two Rivers,131 McKinley St,54241,44.129782,-87.608459,2,2,858,"Standard Real Estate Services, Llc"
single_family,2024-09-19T15:10:33.000000Z,https://www.realtor.com/realestateandhomes-detail/5641-White-Eye-Lake-Rd_Crandon_WI_54520_M87816-50384,for_sale,169900,Crandon,5641 White Eye Lake Rd,54520,45.578704,-88.998409,2,1,758,"INTEGRITY REALTORS, LLC"
single_family,2024-11-21T19:32:05.000000Z,https://www.realtor.com/realestateandhomes-detail/247-Jasmine-Dr_Berlin_WI_54923_M86820-33016,for_sale,349000,Berlin,247 Jasmine Dr,54923,43.972777,-88.975524,3,2,1338,@properties-elleven Christie's International Real Estate
condos,2024-11-08T08:20:51.000000Z,https://www.realtor.com/realestateandhomes-detail/785-Bay-Ct_Brookfield_WI_53005_M80518-78250,for_sale,899900,Brookfield,785 Bay Ct,53005,43.040556,-88.125995,3,3,3800,Lake Country Flat Fee
single_family,2024-08-21T19:37:42.000000Z,https://www.realtor.com/realestateandhomes-detail/3350-Bonnie-Bay-Rd_Stevens-Point_WI_54481_M78044-78339,for_sale,650000,Stevens Point,3350 Bonnie Bay Ct,54481,44.498254,-89.547635,2,2,2600,KELLER WILLIAMS STEVENS POINT
single_family,2024-12-12T19:19:15.000000Z,https://www.realtor.com/realestateandhomes-detail/7113-N-97th-St_Milwaukee_WI_53224_M98221-37793,for_sale,299000,Milwaukee,7113 N 97th St,53224,43.146922,-88.033195,3,2,1718,"SE WI Fathom Realty, LLC"
single_family,2024-11-13T21:48:41.000000Z,https://www.realtor.com/realestateandhomes-detail/7744-N-Fairway-Pl_Milwaukee_WI_53223_M98029-30169,for_sale,244900,Milwaukee,7744 N Fairway Pl,53223,43.159111,-87.976354,3,1.5,1638,EXIT REALTY HORIZONS
single_family,2024-12-12T08:19:33.000000Z,https://www.realtor.com/realestateandhomes-detail/10620-W-Good-Hope-Rd_Milwaukee_WI_53224_M99956-10846,for_sale,599900,Milwaukee,10620 W Good Hope Rd,53224,43.148915,-88.044452,3,2,2300,Compass RE WI-Northshore
single_family,2024-11-19T15:48:44.000000Z,https://www.realtor.com/realestateandhomes-detail/4927-River-Heights-Dr_Manitowoc_WI_54220_M77344-03389,for_sale,419900,Manitowoc,4927 River Heights Dr,54220,44.117985,-87.712395,2,2.5,2596,Keller Williams-Manitowoc
single_family,2024-08-16T16:20:51.000000Z,https://www.realtor.com/realestateandhomes-detail/N402-24th-Ave_Neshkoro_WI_54960_M99362-98813,for_sale,459900,Neshkoro,N402 24th Ave,54960,43.994173,-89.146002,5,4,2535,First Weber Realtors
single_family,2024-11-26T17:19:49.000000Z,https://www.realtor.com/realestateandhomes-detail/3012-Windward-Ct_Eau-Claire_WI_54701_M88405-26722,for_sale,729900,Eau Claire,3012 Windward Ct,54701,44.788543,-91.449977,4,3.5,3787,RE MAX Real Estate Group
single_family,2024-11-21T22:03:11.000000Z,https://www.realtor.com/realestateandhomes-detail/710-Woodland-Ave_Oshkosh_WI_54901_M82255-59768,for_sale,165000,Oshkosh,710 Woodland Ave,54901,44.029577,-88.546943,4,1,1389,Keller Williams Fox Cities
single_family,2024-10-29T18:30:42.000000Z,https://www.realtor.com/realestateandhomes-detail/4010-Cth-T_Cato_WI_54230_M77739-68782,for_sale,189900,Cato,4010 County Highway T,54230,44.14665,-87.802006,3,1,1198,Keller Williams Empower
single_family,2024-10-22T16:04:38.000000Z,https://www.realtor.com/realestateandhomes-detail/240-E-Jackson-Ave_Fall-Creek_WI_54742_M78567-84744,for_sale,282500,Fall Creek,240 E Jackson Ave,54742,44.766478,-91.27404,3,1,1985,North Shore Realty LLC
condos,2024-11-05T22:14:46.000000Z,https://www.realtor.com/realestateandhomes-detail/4640-Ridge-Ct_Manitowoc_WI_54220_M89022-46643,for_sale,229900,Manitowoc,4640 Ridge Ct,54220,44.128951,-87.708757,3,2,1596,Keller Williams Green Bay
single_family,2024-09-06T01:18:34.000000Z,https://www.realtor.com/realestateandhomes-detail/3625-W-Brittany-Ct_Mequon_WI_53092_M77631-05868,for_sale,575000,Mequon,3625 W Brittany Ct,53092,43.204275,-87.956374,4,2.5+,2713,EXIT Realty Horizons-Lake Country
single_family,2024-12-06T17:40:29.000000Z,https://www.realtor.com/realestateandhomes-detail/W3321-Porky-Ln_Lily_WI_54491_M75186-75676,for_sale,225000,Lily,W3321 Porky Ln,54491,45.341642,-88.805927,2,2,1200,"Bolen Realty, Inc"
multi_family,2024-10-03T17:32:44.000000Z,https://www.realtor.com/realestateandhomes-detail/617-W-Franklin-St_Appleton_WI_54911_M71140-62433,for_sale,179900,Appleton,617 W Franklin St,54911,44.263767,-88.414554,,,1500,CENTURY 21 Affiliated
single_family,2024-10-19T16:42:15.000000Z,https://www.realtor.com/realestateandhomes-detail/3301-Sandwood-Way_Madison_WI_53713_M70976-99720,for_sale,549900,Madison,3301 Sandwood Way,53713,43.026369,-89.432993,4,3,2933,BUNBURY & ASSOCIATES REALTORS
single_family,2024-10-04T13:43:35.000000Z,https://www.realtor.com/realestateandhomes-detail/9027-County-Road-JJ_Manitowoc_WI_54220_M89802-52668,for_sale,299900,Manitowoc Rapids,9027 County Highway JJ,54220,44.109117,-87.782388,3,1.5,1970,CENTURY 21 Aspire Group
condos,2024-08-23T15:04:37.000000Z,https://www.realtor.com/realestateandhomes-detail/1125-E-Wausau-Ave_Wausau_WI_54403_M87932-93806,for_sale,119900,Wausau,1125 E Wausau Ave,54403,44.973659,-89.613012,2,1,1176,First Weber Realtors
single_family,2024-05-01T16:20:57.000000Z,https://www.realtor.com/realestateandhomes-detail/N4257-Boy-Scout-Rd_Saint-Cloud_WI_53079_M80831-69750,for_sale,379900,Saint Cloud,N4257 Boy Scout Dr,53079,43.694089,-88.171112,3,2,1568,"Adashun Jones, Inc."
single_family,2024-11-20T00:06:16.000000Z,https://www.realtor.com/realestateandhomes-detail/N6947-Gaynor-Dr_Holmen_WI_54636_M80764-39319,for_sale,345000,Holland,N6947 Gaynor Dr,54636,43.97211,-91.282897,4,2,2338,Solona Realty Llc
condos,2024-11-20T19:03:53.000000Z,https://www.realtor.com/realestateandhomes-detail/1980-Timberline-Dr_Oshkosh_WI_54904_M86302-58456,for_sale,307900,Oshkosh,1980 Timberline Dr,54904,44.047408,-88.64143,2,2,1366,Neenah
farm,2024-09-27T17:50:08.000000Z,https://www.realtor.com/realestateandhomes-detail/N5008-County-Road-G_Beaver-Dam_WI_53916_M87094-50111,for_sale,625000,Beaver Dam,N5008 County Road G,53916,43.377286,-88.838301,4,2,2375,BUNBURY & ASSOCIATES REALTORS
land,2024-12-09T19:54:32.000000Z,https://www.realtor.com/realestateandhomes-detail/Jermac-Rd-Lot-0_Wausaukee_WI_54177_M91545-56736,for_sale,59000,Wausaukee,Jermac Rd Lot 0,54177,45.371233,-87.94089,,,,NORTH COUNTRY REAL EST
condos,2024-11-06T07:43:48.000000Z,https://www.realtor.com/realestateandhomes-detail/4229-W-Meinecke-Ave_Milwaukee_WI_53210_M94431-67121,for_sale,104900,Milwaukee,4229 W Meinecke Ave,53210,43.06225,-87.963731,3,1.5,1508,ReBelle Realty
condos,2024-11-14T08:20:29.000000Z,https://www.realtor.com/realestateandhomes-detail/6330-W-Greenfield-Ave-Apt-206_West-Allis_WI_53214_M72594-05388,for_sale,209900,West Allis,6330 W Greenfield Ave Apt 206,53214,43.017073,-87.991588,2,2,1484,Lannon Stone Realty LLC
single_family,2024-07-24T19:13:32.000000Z,https://www.realtor.com/realestateandhomes-detail/641-Pine-St_Medford_WI_54451_M95776-59599,for_sale,359900,Medford,641 E Pine St,54451,45.144793613,-90.33664899,3,2,1568,"Greater Realty, LLC"
single_family,2024-12-02T21:08:57.000000Z,https://www.realtor.com/realestateandhomes-detail/1688-Sweetbriar-Way_Green-Bay_WI_54311_M97469-20016,for_sale,599900,Green Bay,1688 Sweetbriar Way,54311,44.438709,-87.963928,4,3.5,2866,Century 21 In Good Company
single_family,2024-10-14T17:54:12.000000Z,https://www.realtor.com/realestateandhomes-detail/4709-13-E-Cherokee-Ln_Rhinelander_WI_54501_M96477-37065,for_sale,159000,Rhinelander,4709 13 E Cherokee Ln,54501,45.658409,-89.373772,3,2,1648,Shorewest Realtors - Rhinelander
single_family,2024-08-21T21:36:27.000000Z,https://www.realtor.com/realestateandhomes-detail/W7855-County-Road-ZB_Onalaska_WI_54650_M91573-72065,for_sale,600000,Onalaska,W7855 County Road ZB,54650,43.927537,-91.299458,2,2,2556,Cindy Gerke & Associates
single_family,2024-10-28T19:27:38.000000Z,https://www.realtor.com/realestateandhomes-detail/407-S-Ohio-St_Prairie-Du-Chien_WI_53821_M71017-13679,for_sale,254000,Prairie du Chien,407 S Ohio St,53821,43.047415,-91.139915,3,2,2432,RE/MAX Gold
single_family,2024-10-25T19:30:42.000000Z,https://www.realtor.com/realestateandhomes-detail/1173-Saunders-Ave_Park-Falls_WI_54552_M70429-79588,for_sale,299900,Park Falls,1173 Saunders Ave,54552,45.946205,-90.434031,5,3,3056,"Birchland Realty, Inc - Park Falls"
single_family,2024-10-18T14:03:35.000000Z,https://www.realtor.com/realestateandhomes-detail/122-Rohrer-St_Clintonville_WI_54929_M72180-14052,for_sale,349900,Clintonville,122 Rohrer St,54929,44.626078,-88.766412,4,1.5,1836,RPM Homes LLC
single_family,2023-10-10T16:52:27.000000Z,https://www.realtor.com/realestateandhomes-detail/540-North-St_Green-Lake_WI_54941_M95474-72929,for_sale,2100000,Green Lake,540 North St,54941,43.85298,-88.958217,5,2,2921,Adashun Jones Real Estate
single_family,2024-10-29T18:30:42.000000Z,https://www.realtor.com/realestateandhomes-detail/4010-Cth-T_Cato_WI_54230_M77739-68782,for_sale,189900,Cato,4010 County Highway T,54230,44.14665,-87.802006,3,1,1198,Keller Williams Empower
single_family,2024-09-06T01:18:34.000000Z,https://www.realtor.com/realestateandhomes-detail/3625-W-Brittany-Ct_Mequon_WI_53092_M77631-05868,for_sale,575000,Mequon,3625 W Brittany Ct,53092,43.204275,-87.956374,4,2.5+,2713,EXIT Realty Horizons-Lake Country
single_family,2024-10-22T16:04:38.000000Z,https://www.realtor.com/realestateandhomes-detail/240-E-Jackson-Ave_Fall-Creek_WI_54742_M78567-84744,for_sale,282500,Fall Creek,240 E Jackson Ave,54742,44.766478,-91.27404,3,1,1985,North Shore Realty LLC
single_family,2024-10-19T16:42:15.000000Z,https://www.realtor.com/realestateandhomes-detail/3301-Sandwood-Way_Madison_WI_53713_M70976-99720,for_sale,549900,Madison,3301 Sandwood Way,53713,43.026369,-89.432993,4,3,2933,BUNBURY & ASSOCIATES REALTORS
multi_family,2024-10-03T17:32:44.000000Z,https://www.realtor.com/realestateandhomes-detail/617-W-Franklin-St_Appleton_WI_54911_M71140-62433,for_sale,179900,Appleton,617 W Franklin St,54911,44.263767,-88.414554,,,1500,CENTURY 21 Affiliated
single_family,2024-10-14T17:54:12.000000Z,https://www.realtor.com/realestateandhomes-detail/4709-13-E-Cherokee-Ln_Rhinelander_WI_54501_M96477-37065,for_sale,159000,Rhinelander,4709 13 E Cherokee Ln,54501,45.658409,-89.373772,3,2,1648,Shorewest Realtors - Rhinelander
single_family,2024-12-02T21:08:57.000000Z,https://www.realtor.com/realestateandhomes-detail/1688-Sweetbriar-Way_Green-Bay_WI_54311_M97469-20016,for_sale,599900,Green Bay,1688 Sweetbriar Way,54311,44.438709,-87.963928,4,3.5,2866,Century 21 In Good Company
single_family,2024-07-24T19:13:32.000000Z,https://www.realtor.com/realestateandhomes-detail/641-Pine-St_Medford_WI_54451_M95776-59599,for_sale,359900,Medford,641 E Pine St,54451,45.144793613,-90.33664899,3,2,1568,"Greater Realty, LLC"
condos,2024-11-20T19:03:53.000000Z,https://www.realtor.com/realestateandhomes-detail/1980-Timberline-Dr_Oshkosh_WI_54904_M86302-58456,for_sale,307900,Oshkosh,1980 Timberline Dr,54904,44.047408,-88.64143,2,2,1366,Neenah
condos,2024-08-23T15:04:37.000000Z,https://www.realtor.com/realestateandhomes-detail/1125-E-Wausau-Ave_Wausau_WI_54403_M87932-93806,for_sale,119900,Wausau,1125 E Wausau Ave,54403,44.973659,-89.613012,2,1,1176,First Weber Realtors
land,2024-12-09T19:54:32.000000Z,https://www.realtor.com/realestateandhomes-detail/Jermac-Rd-Lot-0_Wausaukee_WI_54177_M91545-56736,for_sale,59000,Wausaukee,Jermac Rd Lot 0,54177,45.371233,-87.94089,,,,NORTH COUNTRY REAL EST
single_family,2024-08-21T21:36:27.000000Z,https://www.realtor.com/realestateandhomes-detail/W7855-County-Road-ZB_Onalaska_WI_54650_M91573-72065,for_sale,600000,Onalaska,W7855 County Road ZB,54650,43.927537,-91.299458,2,2,2556,Cindy Gerke & Associates
condos,2024-11-06T07:43:48.000000Z,https://www.realtor.com/realestateandhomes-detail/4229-W-Meinecke-Ave_Milwaukee_WI_53210_M94431-67121,for_sale,104900,Milwaukee,4229 W Meinecke Ave,53210,43.06225,-87.963731,3,1.5,1508,ReBelle Realty
farm,2024-09-27T17:50:08.000000Z,https://www.realtor.com/realestateandhomes-detail/N5008-County-Road-G_Beaver-Dam_WI_53916_M87094-50111,for_sale,625000,Beaver Dam,N5008 County Road G,53916,43.377286,-88.838301,4,2,2375,BUNBURY & ASSOCIATES REALTORS
single_family,2024-05-01T16:20:57.000000Z,https://www.realtor.com/realestateandhomes-detail/N4257-Boy-Scout-Rd_Saint-Cloud_WI_53079_M80831-69750,for_sale,379900,Saint Cloud,N4257 Boy Scout Dr,53079,43.694089,-88.171112,3,2,1568,"Adashun Jones, Inc."
single_family,2024-11-20T00:06:16.000000Z,https://www.realtor.com/realestateandhomes-detail/N6947-Gaynor-Dr_Holmen_WI_54636_M80764-39319,for_sale,345000,Holland,N6947 Gaynor Dr,54636,43.97211,-91.282897,4,2,2338,Solona Realty Llc
condos,2024-11-14T08:20:29.000000Z,https://www.realtor.com/realestateandhomes-detail/6330-W-Greenfield-Ave-Apt-206_West-Allis_WI_53214_M72594-05388,for_sale,209900,West Allis,6330 W Greenfield Ave Apt 206,53214,43.017073,-87.991588,2,2,1484,Lannon Stone Realty LLC
single_family,2024-10-25T19:30:42.000000Z,https://www.realtor.com/realestateandhomes-detail/1173-Saunders-Ave_Park-Falls_WI_54552_M70429-79588,for_sale,299900,Park Falls,1173 Saunders Ave,54552,45.946205,-90.434031,5,3,3056,"Birchland Realty, Inc - Park Falls"
single_family,2024-10-28T19:27:38.000000Z,https://www.realtor.com/realestateandhomes-detail/407-S-Ohio-St_Prairie-Du-Chien_WI_53821_M71017-13679,for_sale,254000,Prairie du Chien,407 S Ohio St,53821,43.047415,-91.139915,3,2,2432,RE/MAX Gold
single_family,2024-10-18T14:03:35.000000Z,https://www.realtor.com/realestateandhomes-detail/122-Rohrer-St_Clintonville_WI_54929_M72180-14052,for_sale,349900,Clintonville,122 Rohrer St,54929,44.626078,-88.766412,4,1.5,1836,RPM Homes LLC
single_family,2024-08-29T17:56:40.000000Z,https://www.realtor.com/realestateandhomes-detail/125-Maple-St_Evansville_WI_53536_M84014-39792,for_sale,229900,Evansville,125 Maple St,53536,42.778106,-89.298379,3,1,1197,"Real Estate Connections SCW, LLC"
single_family,2024-11-15T05:33:25.000000Z,https://www.realtor.com/realestateandhomes-detail/1037-Oak-Forest-Dr_Onalaska_WI_54650_M87079-13160,for_sale,359000,Onalaska,1037 Oak Forest Dr,54650,43.871492,-91.222159,4,2.5,2034,"Advantage Realty, LLC"
single_family,2024-11-07T17:06:36.000000Z,https://www.realtor.com/realestateandhomes-detail/763-140th-Ave_New-Richmond_WI_54017_M86763-29127,for_sale,599900,New Richmond,763 140th Ave,54017,45.063758,-92.647362,3,0.5+,1728,RE MAX Results
land,2024-01-22T17:42:26.000000Z,https://www.realtor.com/realestateandhomes-detail/18426-Durand-Ave_Union-Grove_WI_53182_M88072-05801,for_sale,249900,Union Grove,18426 Durand Ave,53182,42.683465,-88.037852,,,,RE/MAX Advantage Realty
single_family,2024-10-17T19:44:51.000000Z,https://www.realtor.com/realestateandhomes-detail/W6330-Cemetery-Rd_Van-Dyne_WI_54979_M82570-71713,for_sale,329900,Van Dyne,W6330 Cemetery Rd,54979,43.863729,-88.475337,3,1.5,1760,Roberts Homes and Real Estate
single_family,2024-09-18T11:12:41.000000Z,https://www.realtor.com/realestateandhomes-detail/10891-292nd-Ave_Trevor_WI_53179_M96948-04202,for_sale,899900,Salem Lakes,10891 292nd Ave,53179,42.518911,-88.159813,5,4,3286,Lake To Lake Realty Group LLC
single_family,2024-10-10T15:49:02.000000Z,https://www.realtor.com/realestateandhomes-detail/445-River-Dr_Black-River-Falls_WI_54615_M86452-00294,for_sale,399900,Black River Falls,445 River Dr,54615,44.28712,-90.851715,3,2,1600,"Clearview Realty, LLCBlack River Falls"
multi_family,2024-04-19T21:06:01.000000Z,https://www.realtor.com/realestateandhomes-detail/165-N-Central-Ave_Richland-Center_WI_53581_M99882-95593,for_sale,650000,Richland Center,165 N Central Ave,53581,43.336236,-90.385089,,,,CENTURY 21 Complete Service Realty
multi_family,2024-08-02T16:08:30.000000Z,https://www.realtor.com/realestateandhomes-detail/N5275-County-Road-NN_Pine-River_WI_54965_M99878-21571,for_sale,1250000,Pine River,N5275 County Road NN,54965,44.168535,-89.028142,11,8,8270,KELLER WILLIAMS STEVENS POINT
condos,2024-11-25T19:12:44.000000Z,https://www.realtor.com/realestateandhomes-detail/431-Sandy-Cir_Pewaukee_WI_53072_M91897-26400,for_sale,675000,Pewaukee,431 Sandy Cir,53072,43.088329,-88.267706,3,2,2092,Shorewest Realtors - New Berlin
mobile,2024-10-22T15:31:34.000000Z,https://www.realtor.com/realestateandhomes-detail/36-Edgewater-Ct_Rhinelander_WI_54501_M96330-84430,for_sale,118000,Rhinelander,36 Edgewater Ct,54501,45.657887,-89.396767,2,2,1280,Pine Point Realty
single_family,2024-11-01T15:19:07.000000Z,https://www.realtor.com/realestateandhomes-detail/N132W17376-Rockfield-Rd_Richfield_WI_53076_M83686-56431,for_sale,315000,Germantown,N132W17376 Rockfield Rd,53076,43.257627,-88.125612,3,1,1734,Frost Realty
single_family,2024-10-31T19:03:17.000000Z,https://www.realtor.com/realestateandhomes-detail/433-Cleveland-St_Winneconne_WI_54986_M78322-18967,for_sale,239900,Winneconne,433 Cleveland St,54986,44.108915,-88.717295,3,2,1200,Oshkosh
single_family,2024-11-25T22:36:39.000000Z,https://www.realtor.com/realestateandhomes-detail/201-W-Main-St_Cameron_WI_54822_M77666-62396,for_sale,225000,Cameron,201 W Main St,54822,45.408864,-91.73687,4,1.5,1502,ASSOCIATED REALTY LLC
single_family,2024-01-02T23:42:59.000000Z,https://www.realtor.com/realestateandhomes-detail/2890-Bridle-Ct_Lake-Geneva_WI_53147_M80150-51122,for_sale,1187500,Lyons,2890 Bridle Ct,53147,42.602652,-88.380217,6,4.5,5714,@properties Lake Geneva
single_family,2024-12-31T23:19:18.000000Z,https://www.realtor.com/realestateandhomes-detail/N1320-W-Indies-Rd_Melrose_WI_54642_M85501-77093,for_sale,450000,North Bend,N1320 W Indies Rd,54642,44.115101,-91.082037,3,2,2104,"Bluffside Real Estate, Llc"
land,2024-08-30T23:14:34.000000Z,https://www.realtor.com/realestateandhomes-detail/W5901-Quail-Dr-137_New-Lisbon_WI_53950_M91241-50523,for_sale,74999,New Lisbon,W5901 Quail Dr Lot 137,53950,43.96806,-90.063522,,,,First Weber Realtors
single_family,2024-11-22T14:54:32.000000Z,https://www.realtor.com/realestateandhomes-detail/10111N-Leaf-Rdg_Hayward_WI_54843_M90870-75902,for_sale,425000,Hayward,10111N Leaf Rdg,54843,45.996911,-91.441931,4,2,1988,Woodland Developments & Realty
single_family,2024-11-22T22:05:42.000000Z,https://www.realtor.com/realestateandhomes-detail/532-Muir-St_Janesville_WI_53546_M88552-08280,for_sale,199000,Janesville,532 Muir St,53546,42.644859,-89.020845,3,1.5,1230,EXIT REALTY HGM
single_family,2024-10-29T17:12:33.000000Z,https://www.realtor.com/realestateandhomes-detail/501-Stone-Arbor-Trl_Verona_WI_53593_M72925-08855,for_sale,609900,Verona,501 Stone Arbor Trl,53593,43.05352,-89.547451,4,3.5,2987,Fitchburg Office
single_family,2024-12-09T14:12:33.000000Z,https://www.realtor.com/realestateandhomes-detail/4865-N-89th-St_Milwaukee_WI_53225_M92878-10220,for_sale,174900,Milwaukee,4865 N 89th St,53225,43.106495,-88.023717,3,1.5,1433,Keller Williams Realty - Milwaukee Southwest
